
0,1861914,64,1861914,392,1861914,2045,1861914,1,1861914,64,1861914,214216,1861914,
0,1858004,64,1858004,392,1858004,2045,1858004,1,1858004,64,1858004,214080,1858004,
4,1732064,64,1732064,392,1732064,2045,1732064,1,1732064,64,1732064,214334,1732064,
4,1729470,64,1729470,392,1729470,2045,1729470,1,1729470,64,1729470,213235,1729470,
1202,3495283,53127,3495283,7112000,3495283,546944,3495283,25728,3495283,231552,3495283,19722040,3495283,4,3495283,64,3495283,392,3495283,2045,3495283,1,3495283,64,3495283,213743,3495283,

0,2044911,68,2044911,392,2044911,2045,2044911,1,2044911,64,2044911,212101,2044911,
0,2149885,68,2149885,392,2149885,2045,2149885,1,2149885,64,2149885,212366,2149885,
0,2026703,68,2026703,392,2026703,2045,2026703,1,2026703,64,2026703,210777,2026703,
0,1984695,68,1984695,392,1984695,2045,1984695,1,1984695,64,1984695,212384,1984695,
1212,4037332,53900,4037332,7112000,4037332,546944,4037332,25728,4037332,231552,4037332,19747948,4037332,0,4037332,68,4037332,392,4037332,2045,4037332,1,4037332,64,4037332,212446,4037332,

0,2424236,64,2424236,392,2424236,2045,2424236,1,2424236,64,2424236,211261,2424236,
0,2416936,64,2416936,392,2416936,2045,2416936,1,2416936,64,2416936,211050,2416936,
0,2271954,64,2271954,392,2271954,2045,2271954,1,2271954,64,2271954,211069,2271954,
0,2474392,64,2474392,392,2474392,2045,2474392,1,2474392,64,2474392,211261,2474392,
967,4494486,53340,4494486,7112000,4494486,546944,4494486,25728,4494486,231552,4494486,19773238,4494486,0,4494486,64,4494486,392,4494486,2045,4494486,1,4494486,64,4494486,210429,4494486,

8,2582002,0,2582002,392,2582002,2045,2582002,1,2582002,64,2582002,353492,2582002,
4,2448441,64,2448441,392,2448441,2045,2448441,1,2448441,64,2448441,210741,2448441,
4,2276029,64,2276029,392,2276029,2045,2276029,1,2276029,64,2276029,209799,2276029,
0,2408856,64,2408856,392,2408856,2045,2408856,1,2408856,64,2408856,210892,2408856,
1336,4414404,54278,4414404,7112000,4414404,546944,4414404,25728,4414404,231552,4414404,19918430,4414404,0,4414404,64,4414404,392,4414404,2045,4414404,1,4414404,64,4414404,210893,4414404,

0,1823244,68,1823244,392,1823244,2045,1823244,1,1823244,64,1823244,211908,1823244,
0,1961813,68,1961813,392,1961813,2045,1961813,1,1961813,64,1961813,212327,1961813,
4,1773721,68,1773721,392,1773721,2045,1773721,1,1773721,64,1773721,212111,1773721,
4,1798778,68,1798778,392,1798778,2045,1798778,1,1798778,64,1798778,212115,1798778,
911,3598255,53465,3598255,7112000,3598255,546944,3598255,25728,3598255,231552,3598255,19541718,3598255,4,3598255,68,3598255,392,3598255,2045,3598255,1,3598255,64,3598255,211930,3598255,
8,1508219,0,1508219,392,1508219,2045,1508219,1,1508219,64,1508219,390461,1508219,
4,1797036,68,1797036,392,1797036,2045,1797036,1,1797036,64,1797036,211217,1797036,
4,1784657,68,1784657,392,1784657,2045,1784657,1,1784657,64,1784657,210954,1784657,
4,1783236,68,1783236,392,1783236,2045,1783236,1,1783236,64,1783236,211873,1783236,
4,1775698,68,1775698,392,1775698,2045,1775698,1,1775698,64,1775698,212430,1775698,
