
4,1786144,64,1786144,392,1786144,2045,1786144,1,1786144,64,1786144,207235,1786144,
4,1864038,64,1864038,392,1864038,2045,1864038,1,1864038,64,1864038,207761,1864038,
4,1727980,64,1727980,392,1727980,2045,1727980,1,1727980,64,1727980,207011,1727980,
0,1726535,64,1726535,392,1726535,2045,1726535,1,1726535,64,1726535,207042,1726535,
830,3467413,54028,3467413,7112000,3467413,546944,3467413,25728,3467413,231552,3467413,19572183,3467413,0,3467413,64,3467413,392,3467413,2045,3467413,1,3467413,64,3467413,207591,3467413,

0,1965655,64,1965655,392,1965655,2045,1965655,1,1965655,64,1965655,210163,1965655,
0,2165698,64,2165698,392,2165698,2045,2165698,1,2165698,64,2165698,221584,2165698,
4,2012131,64,2012131,392,2012131,2045,2012131,1,2012131,64,2012131,222199,2012131,
4,1997669,64,1997669,392,1997669,2045,1997669,1,1997669,64,1997669,221966,1997669,
813,3994512,53334,3994512,7112000,3994512,546944,3994512,25728,3994512,231552,3994512,19786653,3994512,4,3994512,64,3994512,392,3994512,2045,3994512,1,3994512,64,3994512,222382,3994512,

0,2357065,64,2357065,392,2357065,2045,2357065,1,2357065,64,2357065,221450,2357065,
0,2425578,64,2425578,392,2425578,2045,2425578,1,2425578,64,2425578,221228,2425578,
0,2258737,64,2258737,392,2258737,2045,2258737,1,2258737,64,2258737,221409,2258737,
0,2484825,64,2484825,392,2484825,2045,2484825,1,2484825,64,2484825,221478,2484825,
804,4467094,53365,4467094,7112000,4467094,546944,4467094,25728,4467094,231552,4467094,19494723,4467094,0,4467094,64,4467094,392,4467094,2045,4467094,1,4467094,64,4467094,220776,4467094,

8,2535469,0,2535469,392,2535469,2045,2535469,1,2535469,64,2535469,373822,2535469,
0,2455758,64,2455758,392,2455758,2045,2455758,1,2455758,64,2455758,210594,2455758,
0,2273298,64,2273298,392,2273298,2045,2273298,1,2273298,64,2273298,210839,2273298,
0,2421515,64,2421515,392,2421515,2045,2421515,1,2421515,64,2421515,210905,2421515,
803,4388768,52912,4388768,7112000,4388768,546944,4388768,25728,4388768,231552,4388768,20013180,4388768,0,4388768,64,4388768,392,4388768,2045,4388768,1,4388768,64,4388768,210082,4388768,

0,1797528,68,1797528,392,1797528,2045,1797528,1,1797528,64,1797528,210078,1797528,
0,1962782,68,1962782,392,1962782,2045,1962782,1,1962782,64,1962782,210379,1962782,
0,1777092,68,1777092,392,1777092,2045,1777092,1,1777092,64,1777092,210645,1777092,
0,1790670,68,1790670,392,1790670,2045,1790670,1,1790670,64,1790670,210597,1790670,
821,3588417,52999,3588417,7112000,3588417,546944,3588417,25728,3588417,231552,3588417,19680000,3588417,0,3588417,68,3588417,392,3588417,2045,3588417,1,3588417,64,3588417,210577,3588417,
0,1286820,0,1286820,392,1286820,2045,1286820,1,1286820,64,1286820,367839,1286820,
0,1778182,68,1778182,392,1778182,2045,1778182,1,1778182,64,1778182,210723,1778182,
0,1801041,68,1801041,392,1801041,2045,1801041,1,1801041,64,1801041,210052,1801041,
0,1786349,68,1786349,392,1786349,2045,1786349,1,1786349,64,1786349,210718,1786349,
0,1783000,68,1783000,392,1783000,2045,1783000,1,1783000,64,1783000,210584,1783000,
806,3565108,54006,3565108,7112000,3565108,546944,3565108,25728,3565108,231552,3565108,19937258,3565108,0,3565108,68,3565108,392,3565108,2045,3565108,1,3565108,64,3565108,210746,3565108,
0,1276119,0,1276119,392,1276119,2045,1276119,1,1276119,64,1276119,408760,1276119,
0,1794446,68,1794446,392,1794446,2045,1794446,1,1794446,64,1794446,210453,1794446,
0,1789458,68,1789458,392,1789458,2045,1789458,1,1789458,64,1789458,210822,1789458,
0,1758003,68,1758003,392,1758003,2045,1758003,1,1758003,64,1758003,210086,1758003,
0,1772365,68,1772365,392,1772365,2045,1772365,1,1772365,64,1772365,210725,1772365,
