
0,1853300,64,1853300,392,1853300,2045,1853300,1,1853300,64,1853300,221838,1853300,
0,1860167,64,1860167,392,1860167,2045,1860167,1,1860167,64,1860167,222787,1860167,
0,1731935,64,1731935,392,1731935,2045,1731935,1,1731935,64,1731935,222458,1731935,
0,1728073,64,1728073,392,1728073,2045,1728073,1,1728073,64,1728073,221986,1728073,
889,3483541,53586,3483541,7112000,3483541,546944,3483541,25728,3483541,231552,3483541,19570651,3483541,0,3483541,64,3483541,392,3483541,2045,3483541,1,3483541,64,3483541,222777,3483541,

4,2028470,64,2028470,392,2028470,2045,2028470,1,2028470,64,2028470,222906,2028470,
4,2150368,64,2150368,392,2150368,2045,2150368,1,2150368,64,2150368,223804,2150368,
4,2026301,64,2026301,392,2026301,2045,2026301,1,2026301,64,2026301,223708,2026301,
0,1986067,64,1986067,392,1986067,2045,1986067,1,1986067,64,1986067,223995,1986067,
1066,4021303,54121,4021303,7112000,4021303,546944,4021303,25728,4021303,231552,4021303,19596605,4021303,0,4021303,64,4021303,392,4021303,2045,4021303,1,4021303,64,4021303,223692,4021303,

0,2410870,64,2410870,392,2410870,2045,2410870,1,2410870,64,2410870,209137,2410870,
0,2421767,64,2421767,392,2421767,2045,2421767,1,2421767,64,2421767,209125,2421767,
0,2267950,64,2267950,392,2267950,2045,2267950,1,2267950,64,2267950,209390,2267950,
4,2475169,64,2475169,392,2475169,2045,2475169,1,2475169,64,2475169,208996,2475169,
830,4483736,53486,4483736,7112000,4483736,546944,4483736,25728,4483736,231552,4483736,19433798,4483736,4,4483736,64,4483736,392,4483736,2045,4483736,1,4483736,64,4483736,208976,4483736,

8,2564895,0,2564895,392,2564895,2045,2564895,1,2564895,64,2564895,350257,2564895,
4,2455016,64,2455016,392,2455016,2045,2455016,1,2455016,64,2455016,219513,2455016,
4,2274235,64,2274235,392,2274235,2045,2274235,1,2274235,64,2274235,219074,2274235,
0,2408872,64,2408872,392,2408872,2045,2408872,1,2408872,64,2408872,219812,2408872,
996,4401050,54581,4401050,7112000,4401050,546944,4401050,25728,4401050,231552,4401050,19956946,4401050,0,4401050,64,4401050,392,4401050,2045,4401050,1,4401050,64,4401050,219138,4401050,

0,1813088,68,1813088,392,1813088,2045,1813088,1,1813088,64,1813088,212728,1813088,
0,1964601,68,1964601,392,1964601,2045,1964601,1,1964601,64,1964601,120305,1964601,
4,1772656,68,1772656,392,1772656,2045,1772656,1,1772656,64,1772656,213458,1772656,
4,1797781,68,1797781,392,1797781,2045,1797781,1,1797781,64,1797781,213545,1797781,
822,3578586,54001,3578586,7112000,3578586,546944,3578586,25728,3578586,231552,3578586,19416127,3578586,4,3578586,68,3578586,392,3578586,2045,3578586,1,3578586,64,3578586,213309,3578586,
8,1444242,0,1444242,392,1444242,2045,1444242,1,1444242,64,1444242,405931,1444242,
4,1789551,64,1789551,392,1789551,2045,1789551,1,1789551,64,1789551,213024,1789551,
4,1784047,64,1784047,392,1784047,2045,1784047,1,1784047,64,1784047,212856,1784047,
4,1789252,64,1789252,392,1789252,2045,1789252,1,1789252,64,1789252,214065,1789252,
4,1777642,64,1777642,392,1777642,2045,1777642,1,1777642,64,1777642,213641,1777642,
820,3563340,54232,3563340,7112000,3563340,546944,3563340,25728,3563340,231552,3563340,20179143,3563340,0,3563340,64,3563340,392,3563340,2045,3563340,1,3563340,64,3563340,213948,3563340,
0,1458507,0,1458507,392,1458507,2045,1458507,1,1458507,64,1458507,370149,1458507,
8,1796417,64,1796417,392,1796417,2045,1796417,1,1796417,64,1796417,212992,1796417,
0,1778894,64,1778894,392,1778894,2045,1778894,1,1778894,64,1778894,213749,1778894,
0,1755928,64,1755928,392,1755928,2045,1755928,1,1755928,64,1755928,213714,1755928,
0,1774425,64,1774425,392,1774425,2045,1774425,1,1774425,64,1774425,213454,1774425,
811,3527787,53021,3527787,7112000,3527787,546944,3527787,25728,3527787,231552,3527787,19993498,3527787,4,3527787,64,3527787,392,3527787,2045,3527787,1,3527787,64,3527787,213677,3527787,
12,1443619,0,1443619,392,1443619,2045,1443619,1,1443619,64,1443619,392148,1443619,
4,1764755,64,1764755,392,1764755,2045,1764755,1,1764755,64,1764755,213758,1764755,
16,1771283,64,1771283,392,1771283,2045,1771283,1,1771283,64,1771283,213512,1771283,
4,1757544,64,1757544,392,1757544,2045,1757544,1,1757544,64,1757544,213278,1757544,
4,1758628,64,1758628,392,1758628,2045,1758628,1,1758628,64,1758628,213848,1758628,
807,3494324,54203,3494324,7112000,3494324,546944,3494324,25728,3494324,231552,3494324,20194399,3494324,4,3494324,64,3494324,392,3494324,2045,3494324,1,3494324,64,3494324,213598,3494324,
0,1456923,0,1456923,392,1456923,2045,1456923,1,1456923,64,1456923,398867,1456923,
8,1733486,64,1733486,392,1733486,2045,1733486,1,1733486,64,1733486,212889,1733486,
0,1757143,64,1757143,392,1757143,2045,1757143,1,1757143,64,1757143,213063,1757143,
8,1763551,64,1763551,392,1763551,2045,1763551,1,1763551,64,1763551,213995,1763551,
0,1752378,64,1752378,392,1752378,2045,1752378,1,1752378,64,1752378,213997,1752378,
835,3495503,52621,3495503,7112000,3495503,546944,3495503,25728,3495503,231552,3495503,20135681,3495503,0,3495503,64,3495503,392,3495503,2045,3495503,1,3495503,64,3495503,212748,3495503,
0,1433817,0,1433817,392,1433817,2045,1433817,1,1433817,64,1433817,395687,1433817,
0,1747155,64,1747155,392,1747155,2045,1747155,1,1747155,64,1747155,213404,1747155,
0,1743055,64,1743055,392,1743055,2045,1743055,1,1743055,64,1743055,213517,1743055,
0,1760218,64,1760218,392,1760218,2045,1760218,1,1760218,64,1760218,213023,1760218,
0,1729652,64,1729652,392,1729652,2045,1729652,1,1729652,64,1729652,213221,1729652,
825,3484291,53443,3484291,7112000,3484291,546944,3484291,25728,3484291,231552,3484291,20155004,3484291,0,3484291,64,3484291,392,3484291,2045,3484291,1,3484291,64,3484291,213312,3484291,
