
4,1825129,68,1825129,392,1825129,2045,1825129,1,1825129,64,1825129,207828,1825129,
4,1862375,68,1862375,392,1862375,2045,1862375,1,1862375,64,1862375,208340,1862375,
4,1730361,68,1730361,392,1730361,2045,1730361,1,1730361,64,1730361,207852,1730361,
0,1726541,68,1726541,392,1726541,2045,1726541,1,1726541,64,1726541,207957,1726541,
822,3462567,53126,3462567,7112000,3462567,546944,3462567,25728,3462567,231552,3462567,19512834,3462567,0,3462567,68,3462567,392,3462567,2045,3462567,1,3462567,64,3462567,208081,3462567,

0,2002455,64,2002455,392,2002455,2045,2002455,1,2002455,64,2002455,211956,2002455,
0,2158250,64,2158250,392,2158250,2045,2158250,1,2158250,64,2158250,211356,2158250,
0,2019645,64,2019645,392,2019645,2045,2019645,1,2019645,64,2019645,211258,2019645,
0,1991909,64,1991909,392,1991909,2045,1991909,1,1991909,64,1991909,211857,1991909,
831,4001623,54019,4001623,7112000,4001623,546944,4001623,25728,4001623,231552,4001623,19461265,4001623,0,4001623,64,4001623,392,4001623,2045,4001623,1,4001623,64,4001623,211535,4001623,

0,2388574,64,2388574,392,2388574,2045,2388574,1,2388574,64,2388574,221110,2388574,
0,2425667,64,2425667,392,2425667,2045,2425667,1,2425667,64,2425667,221503,2425667,
0,2264780,64,2264780,392,2264780,2045,2264780,1,2264780,64,2264780,220583,2264780,
0,2478509,64,2478509,392,2478509,2045,2478509,1,2478509,64,2478509,221419,2478509,
812,4466463,53144,4466463,7112000,4466463,546944,4466463,25728,4466463,231552,4466463,19554231,4466463,0,4466463,64,4466463,392,4466463,2045,4466463,1,4466463,64,4466463,220814,4466463,

8,2550971,0,2550971,392,2550971,2045,2550971,1,2550971,64,2550971,345718,2550971,
0,2455894,64,2455894,392,2455894,2045,2455894,1,2455894,64,2455894,211181,2455894,
0,2276004,64,2276004,392,2276004,2045,2276004,1,2276004,64,2276004,210528,2276004,
4,2414683,64,2414683,392,2414683,2045,2414683,1,2414683,64,2414683,210882,2414683,
820,4386474,52676,4386474,7112000,4386474,546944,4386474,25728,4386474,231552,4386474,20021073,4386474,4,4386474,64,4386474,392,4386474,2045,4386474,1,4386474,64,4386474,210492,4386474,

0,1809129,64,1809129,392,1809129,2045,1809129,1,1809129,64,1809129,210419,1809129,
0,1964552,64,1964552,392,1964552,2045,1964552,1,1964552,64,1964552,220796,1964552,
0,1772831,64,1772831,392,1772831,2045,1772831,1,1772831,64,1772831,220885,1772831,
0,1798410,64,1798410,392,1798410,2045,1798410,1,1798410,64,1798410,221290,1798410,
808,3576746,53368,3576746,7112000,3576746,546944,3576746,25728,3576746,231552,3576746,19509569,3576746,0,3576746,64,3576746,392,3576746,2045,3576746,1,3576746,64,3576746,221393,3576746,
8,1419396,0,1419396,392,1419396,2045,1419396,1,1419396,64,1419396,409001,1419396,
0,1778234,68,1778234,392,1778234,2045,1778234,1,1778234,64,1778234,221348,1778234,
0,1786046,68,1786046,392,1786046,2045,1786046,1,1786046,64,1786046,221146,1786046,
0,1790930,68,1790930,392,1790930,2045,1790930,1,1790930,64,1790930,220327,1790930,
0,1777881,68,1777881,392,1777881,2045,1777881,1,1777881,64,1777881,221166,1777881,
843,3552739,53534,3552739,7112000,3552739,546944,3552739,25728,3552739,231552,3552739,20181887,3552739,0,3552739,68,3552739,392,3552739,2045,3552739,1,3552739,64,3552739,220911,3552739,
8,1428080,0,1428080,392,1428080,2045,1428080,1,1428080,64,1428080,393542,1428080,
0,1801870,68,1801870,392,1801870,2045,1801870,1,1801870,64,1801870,220854,1801870,
0,1779504,68,1779504,392,1779504,2045,1779504,1,1779504,64,1779504,221332,1779504,
0,1752886,68,1752886,392,1752886,2045,1752886,1,1752886,64,1752886,221153,1752886,
0,1773943,68,1773943,392,1773943,2045,1773943,1,1773943,64,1773943,221035,1773943,
842,3535516,52976,3535516,7112000,3535516,546944,3535516,25728,3535516,231552,3535516,19885117,3535516,0,3535516,68,3535516,392,3535516,2045,3535516,1,3535516,64,3535516,220541,3535516,
8,1412814,0,1412814,392,1412814,2045,1412814,1,1412814,64,1412814,392370,1412814,
0,1761459,68,1761459,392,1761459,2045,1761459,1,1761459,64,1761459,221240,1761459,
0,1773450,68,1773450,392,1773450,2045,1773450,1,1773450,64,1773450,221238,1773450,
0,1755129,68,1755129,392,1755129,2045,1755129,1,1755129,64,1755129,221073,1755129,
0,1761557,68,1761557,392,1761557,2045,1761557,1,1761557,64,1761557,221155,1761557,
871,3501871,53419,3501871,7112000,3501871,546944,3501871,25728,3501871,231552,3501871,20102411,3501871,0,3501871,68,3501871,392,3501871,2045,3501871,1,3501871,64,3501871,221489,3501871,
12,1427444,0,1427444,392,1427444,2045,1427444,1,1427444,64,1427444,371832,1427444,
4,1733774,64,1733774,392,1733774,2045,1733774,1,1733774,64,1733774,221084,1733774,
4,1758748,64,1758748,392,1758748,2045,1758748,1,1758748,64,1758748,221231,1758748,
8,1767707,64,1767707,392,1767707,2045,1767707,1,1767707,64,1767707,221008,1767707,
4,1748782,64,1748782,392,1748782,2045,1748782,1,1748782,64,1748782,221346,1748782,
827,3493264,52638,3493264,7112000,3493264,546944,3493264,25728,3493264,231552,3493264,20103153,3493264,4,3493264,64,3493264,392,3493264,2045,3493264,1,3493264,64,3493264,221177,3493264,
12,1408508,0,1408508,392,1408508,2045,1408508,1,1408508,64,1408508,405565,1408508,
0,1743072,68,1743072,392,1743072,2045,1743072,1,1743072,64,1743072,220967,1743072,
0,1742368,68,1742368,392,1742368,2045,1742368,1,1742368,64,1742368,220798,1742368,
0,1762583,68,1762583,392,1762583,2045,1762583,1,1762583,64,1762583,221460,1762583,
0,1728074,68,1728074,392,1728074,2045,1728074,1,1728074,64,1728074,221065,1728074,
823,3489675,53458,3489675,7112000,3489675,546944,3489675,25728,3489675,231552,3489675,20100621,3489675,0,3489675,68,3489675,392,3489675,2045,3489675,1,3489675,64,3489675,220675,3489675,
